BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;4.147747;1.760324;0
0;1;2.33334;1.109105;0
0;2;3.004108;1.749956;0
0;3;2.059731;1.199065;0
0;4;2.528732;1.669611;0
