BlockID;TrialID;Config;StopWatch
0;0;1;3,257905
0;1;2;10,20918
0;2;0;3,017866
1;3;1;1,728256
1;4;0;17,08799
1;5;2;6,547871
2;6;2;7,320629
2;7;0;6,413044
2;8;1;8,176586
