BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;12.09948;2.815666;86.59428
0;1;4.311256;1.126941;9.678215
0;2;7.806484;2.000918;3.269617
0;3;8.410713;1.804146;7.454118
0;4;11.56255;2.022352;16.54625
