BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0,03408051;-2,5519;0,1880;2,7560
0;1;0,07486916;-2,5519;0,1880;2,7560
0;2;0,1163492;-2,5519;0,1880;2,7560
0;3;0,1626854;-2,5519;0,1880;2,7560
0;4;0,1967039;-2,5519;0,1880;2,7560
0;5;0,2318563;-2,5519;0,1880;2,7560
0;6;0,270483;-2,5519;0,1880;2,7560
0;7;0,3174582;-2,5519;0,1880;2,7560
0;8;0,3614168;-2,5519;0,1880;2,7560
0;9;0,4018707;-2,5519;0,1880;2,7560
0;10;0,4351034;-2,5519;0,1880;2,7560
0;11;0,4840126;-2,5519;0,1880;2,7560
0;12;0,5156717;-2,5519;0,1880;2,7560
0;13;0,5511417;-2,5519;0,1880;2,7560
0;14;0,5894699;-2,5519;0,1880;2,7560
0;15;0,6406889;-2,5519;0,1880;2,7560
0;16;0,6743031;-2,5519;0,1880;2,7560
0;17;0,7076006;-2,5519;0,1880;2,7560
0;18;0,7423763;-2,5519;0,1880;2,7560
0;19;0,7909946;-2,5519;0,1880;2,7560
0;20;0,8227329;-2,5519;0,1880;2,7560
0;21;0,8745937;-2,5519;0,1880;2,7560
0;22;0,9229145;-2,5519;0,1880;2,7560
0;23;0,9792337;-2,5519;0,1880;2,7560
0;24;1,011833;-2,5519;0,1880;2,7560
0;25;1,052349;-2,5519;0,1880;2,7560
0;26;1,087681;-2,5519;0,1880;2,7560
0;27;1,139204;-2,5519;0,1880;2,7560
0;28;1,174544;-2,5519;0,1880;2,7560
0;29;1,210688;-2,5519;0,1880;2,7560
0;30;1,246576;-2,5519;0,1880;2,7560
0;31;1,296204;-2,5519;0,1880;2,7560
0;32;1,329091;-2,5519;0,1880;2,7560
0;33;1,365247;-2,5519;0,1880;2,7560
0;34;1,400947;-2,5519;0,1880;2,7560
0;35;1,447556;-2,5519;0,1880;2,7560
0;36;1,480285;-2,5519;0,1880;2,7560
0;37;1,521827;-2,5519;0,1880;2,7560
0;38;1,569043;-2,5519;0,1880;2,7560
0;39;1,631078;-2,5519;0,1880;2,7560
0;40;1,666095;-2,5519;0,1880;2,7560
0;41;1,748103;-2,5519;0,1880;2,7560
0;42;1,800876;-2,5519;0,1880;2,7560
0;43;1,834292;-2,5519;0,1880;2,7560
0;44;1,87111;-2,5519;0,1880;2,7560
0;45;1,908593;-2,5519;0,1880;2,7560
0;46;1,955216;-2,5519;0,1880;2,7560
0;47;1,989678;-2,5519;0,1880;2,7560
0;48;2,025069;-2,5519;0,1880;2,7560
