BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;9.542789;1.300182;0
0;1;4.372406;0.8269596;0
0;2;9.5793;1.456288;0
0;3;7.979439;0.8936083;0
0;4;15.54639;1.546104;0
