BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0.01387405;-2.5519;0.1880;2.7560
0;1;0.04232407;-2.5519;0.1880;2.7560
0;2;0.0626297;-2.5519;0.1880;2.7560
0;3;0.08470535;-2.5519;0.1880;2.7560
0;4;0.1072731;-2.5519;0.1880;2.7560
0;5;0.1283226;-2.5519;0.1880;2.7560
0;6;0.1502609;-2.5519;0.1880;2.7560
0;7;0.1735954;-2.5519;0.1880;2.7560
0;8;0.1954803;-2.5519;0.1880;2.7560
0;9;0.2187653;-2.5519;0.1880;2.7560
0;10;0.2425346;-2.5519;0.1880;2.7560
0;11;0.2629547;-2.5519;0.1880;2.7560
0;12;0.2860222;-2.5519;0.1880;2.7560
0;13;0.3095055;-2.5519;0.1880;2.7560
0;14;0.3328819;-2.5519;0.1880;2.7560
0;15;0.3544846;-2.5519;0.1880;2.7560
0;16;0.3774071;-2.5519;0.1880;2.7560
0;17;0.399395;-2.5519;0.1880;2.7560
0;18;0.4206238;-2.5519;0.1880;2.7560
0;19;0.4457245;-2.5519;0.1880;2.7612
0;20;0.4717903;-2.5519;0.1880;2.7680
0;21;0.4986382;-2.5468;0.1880;2.7749
0;22;0.5226898;-2.5468;0.1880;2.7749
0;23;0.5452728;-2.5468;0.1880;2.7749
0;24;0.5673943;-2.5468;0.1880;2.7749
0;25;0.5908813;-2.5468;0.1880;2.7749
0;26;0.6123581;-2.5468;0.1880;2.7749
0;27;0.6352997;-2.5468;0.1880;2.7749
0;28;0.6590729;-2.5468;0.1880;2.7963
0;29;0.6830215;-2.5468;0.1880;2.8177
0;30;0.7074051;-2.5468;0.1880;2.8443
0;31;0.7326584;-2.5468;0.1880;2.8812
0;32;0.7570686;-2.5468;0.1880;2.9360
0;33;0.7819099;-2.5468;0.1880;2.9874
0;34;0.8055229;-2.5468;0.1880;2.9969
0;35;0.8297386;-2.5468;0.1880;2.9969
0;36;0.8515129;-2.5468;0.1880;2.9969
0;37;0.8743858;-2.5468;0.1880;2.9969
0;38;0.8943634;-2.5468;0.1880;2.9969
0;39;0.9168892;-2.5468;0.1880;2.9969
0;40;0.9375572;-2.5468;0.1880;2.9969
0;41;0.9592171;-2.5468;0.1880;2.9969
0;42;0.9791565;-2.5468;0.1880;2.9969
0;43;1.000328;-2.5468;0.1880;2.9969
0;44;1.022823;-2.5468;0.1880;2.9969
0;45;1.045219;-2.5468;0.1880;2.9969
0;46;1.067051;-2.5468;0.1880;2.9969
0;47;1.088329;-2.5468;0.1880;2.9969
0;48;1.109703;-2.5468;0.1880;2.9969
0;49;1.131317;-2.5468;0.1880;2.9969
0;50;1.153229;-2.5468;0.1880;2.9969
