BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;6.672028;1.876261;0
0;1;5.678101;1.165164;0
0;2;6.484024;1.953;0
0;3;4.485645;1.048929;0
0;4;6.290012;2.568839;0
