BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;6.837286;1.119869;0
0;1;6.744535;1.504063;0
0;2;13.08392;2.325866;0
0;3;5.490242;1.589475;0
0;4;9.19923;2.014346;0
