BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;13.22911;2.889739;0
0;1;6.98193;1.394466;0
0;2;8.191315;2.241558;0
0;3;6.456467;1.700997;0
0;4;11.97134;2.860409;0
