BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;10.37913;1.367494;72.22004
0;1;6.732975;1.127279;31.37797
0;2;7.607666;1.415545;77.37524
0;3;6.992714;1.028304;17.85569
0;4;11.69705;1.70743;176.8507
