BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;5;2.1192;0.8830;1.1137;-0.6013;0.3805;-0.9436;-0.6800;40.04285;40.04285
