BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0,03017139;-2,5519;0,1880;2,7560
0;1;0,06775284;-2,5519;0,1880;2,7560
0;2;0,1149759;-2,5519;0,1880;2,7560
0;3;0,1456146;-2,5519;0,1880;2,7560
0;4;0,1797743;-2,5519;0,1880;2,7560
0;5;0,2134323;-2,5519;0,1880;2,7560
0;6;0,2467604;-2,5519;0,1880;2,7560
0;7;0,290432;-2,5519;0,1880;2,7560
0;8;0,3225098;-2,5519;0,1880;2,7560
0;9;0,3559513;-2,5519;0,1880;2,7560
0;10;0,3896532;-2,5519;0,1880;2,7560
0;11;0,4223881;-2,5519;0,1880;2,7560
0;12;0,4671078;-2,5519;0,1880;2,7560
0;13;0,4989309;-2,5519;0,1880;2,7560
0;14;0,5317078;-2,5519;0,1880;2,7560
0;15;0,6109028;-2,5519;0,1880;2,7560
0;16;0,665266;-2,5519;0,1880;2,7560
0;17;0,7026453;-2,5519;0,1880;2,7560
0;18;0,7350702;-2,5519;0,1880;2,7560
0;19;0,7690516;-2,5519;0,1880;2,7560
0;20;0,8152714;-2,5519;0,1880;2,7560
0;21;0,8533459;-2,5519;0,1880;2,7560
0;22;0,8877811;-2,5519;0,1880;2,7560
0;23;0,9434538;-2,5519;0,1880;2,7560
0;24;0,9875374;-2,5519;0,1880;2,7560
0;25;1,021737;-2,5519;0,1880;2,7560
0;26;1,055822;-2,5519;0,1880;2,7560
0;27;1,092923;-2,5519;0,1880;2,7560
0;28;1,131656;-2,5519;0,1880;2,7560
0;29;1,177476;-2,5519;0,1880;2,7560
0;30;1,21115;-2,5519;0,1880;2,7560
0;31;1,247138;-2,5519;0,1880;2,7560
0;32;1,280725;-2,5519;0,1880;2,7560
0;33;1,314395;-2,5519;0,1880;2,7560
0;34;1,361507;-2,5519;0,1880;2,7560
0;35;1,416475;-2,5519;0,1880;2,7560
0;36;1,462006;-2,5519;0,1880;2,7560
0;37;1,494113;-2,5519;0,1880;2,7560
0;38;1,538049;-2,5519;0,1880;2,7560
0;39;1,570445;-2,5519;0,1880;2,7560
0;40;1,603058;-2,5519;0,1880;2,7560
0;41;1,636197;-2,5519;0,1880;2,7560
0;42;1,669561;-2,5519;0,1880;2,7560
0;43;1,717975;-2,5520;0,1880;2,7560
0;44;1,750922;-2,5520;0,1880;2,7560
0;45;1,782649;-2,5520;0,1880;2,7560
