BlockID;TrialID;Config;StopWatch
0;0;2;1.642014
0;1;1;2.195511
0;2;0;1.389166
1;3;1;2.063236
1;4;2;3.227039
1;5;0;0.8629761
2;6;2;1.366585
2;7;1;1.791264
2;8;0;1.336788
3;9;1;1.105518
3;10;2;2.87273
3;11;0;1.522579
4;12;2;0.8203506
4;13;0;3.347801
4;14;1;1.765625
5;15;1;1.14827
5;16;2;2.429424
5;17;0;3.33316
6;18;0;3.484802
6;19;2;1.194336
6;20;1;3.810776
7;21;1;1.724205
7;22;2;2.601509
7;23;0;1.367775
8;24;1;1.047829
8;25;2;0.9696274
8;26;0;1.668724
9;27;1;1.944
9;28;2;2.62944
9;29;0;1.225502
10;30;0;0.9258041
10;31;2;1.243797
10;32;1;2.885048
11;33;0;1.94014
11;34;1;1.607056
11;35;2;2.283249
12;36;0;2.267242
12;37;1;1.743286
12;38;2;2.637512
13;39;1;1.303993
13;40;0;1.435562
13;41;2;0.9478226
14;42;2;1.8498
14;43;0;1.671097
14;44;1;1.858299
15;45;1;0.739151
15;46;2;1.874519
15;47;0;0.8674469
16;48;0;2.225914
16;49;1;0.8394165
16;50;2;2.851639
17;51;1;0.9707108
17;52;2;1.615494
17;53;0;1.280647
18;54;0;1.763901
18;55;1;1.267944
18;56;2;3.947708
19;57;0;0.9502258
19;58;2;1.038528
19;59;1;0.4718933
