BlockID;TrialID;Config;StopWatch
0;0;0;2,909943
0;1;2;2,034266
0;2;1;2,188355
1;3;1;2,143275
1;4;0;1,818494
1;5;2;1,687881
2;6;1;1,659726
2;7;0;1,137987
2;8;2;0,7665386
