BlockID;TrialID;Config;StopWatch
0;0;0;2,431683
0;0;1;2,592442
0;0;2;2,299865
1;0;2;2,455513
1;0;1;2,562515
1;0;0;2,403182
2;0;0;2,755697
2;0;1;2,366877
2;0;2;1,781691
