BlockID;TrialID;Config;StopWatch
0;0;2;2,241798
0;0;0;1,237367
0;0;1;3,64829
1;0;1;3,64829
1;0;2;1,462923
1;0;0;2,933828
1;0;2;1,864664
1;0;2;1,747993
1;0;0;2,063799
1;0;0;1,763845
1;0;0;2,157484
1;0;1;1,527988
1;0;2;0,7906799
1;0;2;0,4977741
1;0;0;0,4789734
1;0;2;0,6079731
1;0;1;0,6150188
1;0;2;0,5355949
1;0;1;0,4524632
1;0;0;0,5242195
1;0;0;0,4663143
1;0;1;0,3133583
1;0;0;0,3968983
1;0;0;0,4078331
1;0;2;0,2620029
1;0;1;2,485645
