BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;13.94908;2.473796;0
0;1;5.863899;1.654449;0
0;2;6.680565;1.976083;0
0;3;4.376373;1.333844;0
0;4;6.744926;2.381406;0
