BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;5.965761;1.462071;41.40036
0;1;3.295216;1.20385;1.485572
0;2;5.372112;1.686243;41.74649
0;3;3.902134;1.254307;1.180537
0;4;7.335213;1.882935;31.58285
