BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0,02304769;-2,5519;0,1880;2,7560
0;1;0,05157912;-2,5519;0,1880;2,7560
0;2;0,07656872;-2,5519;0,1880;2,7560
0;3;0,1001202;-2,5519;0,1880;2,7560
0;4;0,1254877;-2,5519;0,1880;2,7560
0;5;0,1506461;-2,5519;0,1880;2,7560
0;6;0,1758877;-2,5519;0,1880;2,7560
0;7;0,2003431;-2,5519;0,1880;2,7560
0;8;0,2261828;-2,5519;0,1880;2,7560
0;9;0,2507212;-2,5519;0,1880;2,7560
0;10;0,2763176;-2,5519;0,1880;2,7560
0;11;0,3011466;-2,5519;0,1880;2,7560
0;12;0,3284018;-2,5519;0,1880;2,7560
0;13;0,3524772;-2,5519;0,1880;2,7560
0;14;0,3794112;-2,5519;0,1880;2,7560
0;15;0,4016356;-2,5519;0,1880;2,7560
0;16;0,4275262;-2,5519;0,1880;2,7560
0;17;0,4508927;-2,5519;0,1880;2,7560
0;18;0,4772274;-2,5519;0,1880;2,7560
0;19;0,5010414;-2,5519;0,1880;2,7560
0;20;0,5279961;-2,5519;0,1880;2,7560
0;21;0,5521777;-2,5519;0,1880;2,7560
0;22;0,5787442;-2,5519;0,1880;2,7560
0;23;0,6028254;-2,5519;0,1880;2,7560
0;24;0,6297257;-2,5519;0,1880;2,7560
0;25;0,6538444;-2,5519;0,1880;2,7560
0;26;0,6865866;-2,5519;0,1880;2,7560
0;27;0,7127795;-2,5519;0,1880;2,7560
0;28;0,7355237;-2,5519;0,1880;2,7560
