BlockID;TrialID;Config;StopWatch
0;0;2;7,500915
0;1;0;20,09514
0;2;1;11,68823
1;3;1;10,45931
1;4;2;8,063393
1;5;0;8,132751
2;6;0;13,50591
2;7;2;13,73846
2;8;1;12,72527
