BlockID;TrialID;Config;StopWatch
0;0;0;1,698884
0;1;1;1,216375
0;2;2;0,9546819
1;3;0;0,8433547
1;4;2;0,7939663
1;5;1;0,03013802
2;6;1;2,527004
2;7;0;0,8098974
2;8;2;0,8666525
