BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;4.61441;24.77907;0
0;1;2.755661;4.332267;0
0;2;6.64299;16.1632;0
0;3;18.24907;11.50002;0
0;4;12.10282;12.85606;0
