BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;27.29665;9.881804;501.4253
0;1;22.75761;11.26716;200.9509
0;2;27.80653;8.206621;280.6647
0;3;9.452866;1.129796;84.04399
0;4;10.72343;1.97537;218.8553
