BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0.01437759;-2.5519;0.1880;2.7560
0;1;0.04444313;-2.5519;0.1880;2.7560
0;2;0.06963348;-2.5519;0.1880;2.7560
0;3;0.09573746;-2.5519;0.1880;2.7560
0;4;0.1198711;-2.5519;0.1880;2.7560
0;5;0.1444016;-2.5519;0.1880;2.7560
0;6;0.1681423;-2.5519;0.1880;2.7560
0;7;0.1926041;-2.5519;0.1880;2.7560
0;8;0.2144394;-2.5519;0.1880;2.7560
0;9;0.2387905;-2.5519;0.1880;2.7560
0;10;0.2648182;-2.5519;0.1880;2.7560
0;11;0.2881317;-2.5519;0.1880;2.7560
0;12;0.3124199;-2.5519;0.1880;2.7560
0;13;0.3353539;-2.5519;0.1880;2.7560
0;14;0.3628826;-2.5519;0.1880;2.7560
0;15;0.3963737;-2.5519;0.1880;2.7560
0;16;0.420023;-2.5519;0.1880;2.7560
0;17;0.4453926;-2.5519;0.1880;2.7560
0;18;0.4699383;-2.5519;0.1880;2.7560
0;19;0.4956989;-2.5519;0.1880;2.7560
0;20;0.5205402;-2.5519;0.1880;2.7560
0;21;0.544796;-2.5519;0.1880;2.7560
0;22;0.5682755;-2.5519;0.1880;2.7560
0;23;0.5935631;-2.5519;0.1880;2.7560
0;24;0.617775;-2.5519;0.1880;2.7560
0;25;0.6397934;-2.5519;0.1880;2.7560
0;26;0.6655521;-2.5519;0.1880;2.7560
0;27;0.6892853;-2.5519;0.1880;2.7560
0;28;0.7171516;-2.5519;0.1880;2.7560
0;29;0.7392368;-2.5519;0.1880;2.7560
0;30;0.7641926;-2.5519;0.1880;2.7560
0;31;0.7877483;-2.5519;0.1880;2.7560
0;32;0.8124447;-2.5519;0.1880;2.7560
0;33;0.8360195;-2.5519;0.1880;2.7560
0;34;0.8608761;-2.5519;0.1880;2.7560
0;35;0.8848972;-2.5519;0.1880;2.7560
0;36;0.9103241;-2.5519;0.1880;2.7560
0;37;0.9346504;-2.5519;0.1880;2.7560
0;38;0.9597664;-2.5519;0.1880;2.7560
0;39;0.9836922;-2.5519;0.1880;2.7560
0;40;1.006752;-2.5519;0.1880;2.7560
0;41;1.031399;-2.5519;0.1880;2.7560
0;42;1.055887;-2.5519;0.1880;2.7560
0;43;1.08164;-2.5519;0.1880;2.7560
0;44;1.10598;-2.5519;0.1880;2.7560
0;45;1.134155;-2.5519;0.1880;2.7560
0;46;1.155876;-2.5519;0.1880;2.7560
0;47;1.18129;-2.5519;0.1880;2.7560
0;48;1.206213;-2.5519;0.1880;2.7560
0;49;1.235233;-2.5519;0.1880;2.7560
0;50;1.260994;-2.5519;0.1880;2.7560
0;51;1.284868;-2.5519;0.1880;2.7560
0;52;1.309521;-2.5519;0.1880;2.7560
0;53;1.334454;-2.5519;0.1880;2.7560
0;54;1.359243;-2.5519;0.1880;2.7560
0;55;1.381222;-2.5519;0.1880;2.7560
0;56;1.405413;-2.5519;0.1880;2.7560
0;57;1.430773;-2.5519;0.1880;2.7560
0;58;1.455162;-2.5519;0.1880;2.7560
0;59;1.479599;-2.5519;0.1880;2.7560
0;60;1.504566;-2.5519;0.1880;2.7560
0;61;1.529455;-2.5519;0.1880;2.7560
0;62;1.552807;-2.5519;0.1880;2.7560
0;63;1.577368;-2.5519;0.1880;2.7560
0;64;1.601233;-2.5519;0.1880;2.7560
0;65;1.62682;-2.5519;0.1880;2.7560
0;66;1.651949;-2.5519;0.1880;2.7560
0;67;1.677126;-2.5519;0.1880;2.7560
0;68;1.700945;-2.5519;0.1880;2.7560
0;69;1.726782;-2.5519;0.1880;2.7560
0;70;1.75111;-2.5519;0.1880;2.7560
0;71;1.776112;-2.5519;0.1880;2.7560
0;72;1.800453;-2.5519;0.1880;2.7560
0;73;1.824669;-2.5519;0.1880;2.7560
0;74;1.848129;-2.5519;0.1880;2.7560
0;75;1.875427;-2.5519;0.1880;2.7560
0;76;1.899343;-2.5519;0.1880;2.7560
0;77;1.924852;-2.5519;0.1880;2.7560
0;78;1.949387;-2.5519;0.1880;2.7560
0;79;1.973379;-2.5519;0.1880;2.7560
0;80;1.997787;-2.5519;0.1880;2.7560
0;81;2.023319;-2.5519;0.1880;2.7560
0;82;2.052113;-2.5519;0.1880;2.7560
0;83;2.081364;-2.5519;0.1880;2.7560
0;84;2.10602;-2.5519;0.1880;2.7560
0;85;2.133694;-2.5519;0.1880;2.7560
0;86;2.16074;-2.5519;0.1880;2.7560
0;87;2.188391;-2.5726;-0.2199;2.7806
0;88;2.216469;-2.5726;-0.2199;2.7806
0;89;2.2423;-2.5726;-0.2199;2.7806
0;90;2.265112;-2.5726;-0.2199;2.7806
0;91;2.29594;-2.5947;-0.3768;2.8748
0;92;2.325361;-2.5263;-0.4543;2.7775
0;93;2.352058;-2.4512;-0.3664;2.7007
0;94;2.376945;-2.4512;-0.3664;2.7007
0;95;2.405499;-2.2465;-0.2628;2.7138
0;96;2.433998;-2.3776;-0.1342;2.7721
0;97;2.457064;-2.3776;-0.1342;2.7721
0;98;2.485258;-2.0678;0.0807;2.8428
0;99;2.510204;-2.0678;0.0807;2.8428
0;100;2.538929;-1.7398;0.4285;3.0061
0;101;2.568169;-1.9002;0.3273;3.0099
0;102;2.594147;-1.9002;0.3273;3.0099
0;103;2.62285;-0.9673;0.2290;2.9920
0;104;2.651764;-0.7834;0.2622;3.0079
0;105;2.679686;-0.7048;0.4272;3.0170
0;106;2.708391;-0.1397;0.5917;3.1332
0;107;2.731668;-0.1397;0.5917;3.1332
0;108;2.760216;0.1352;0.0679;2.9785
0;109;2.78874;0.1983;0.0166;3.0505
0;110;2.811594;0.1983;0.0166;3.0505
0;111;2.841494;0.6545;0.2207;3.1073
0;112;2.866844;0.6545;0.2207;3.1073
0;113;2.889788;0.6545;0.2207;3.1073
0;114;2.918959;0.8542;-0.0996;2.8734
0;115;2.947451;0.5467;0.1906;2.9501
0;116;2.97575;1.0106;-0.0869;2.9294
0;117;2.998266;1.0106;-0.0869;2.9294
0;118;3.027845;1.4156;-0.1324;2.9464
0;119;3.056017;1.3553;-0.1284;2.8935
