BlockID;TrialID;Config;StopWatch
0;0;1;1.940207
0;1;2;2.907135
0;2;0;0.924902
1;3;2;1.600754
1;4;0;1.852547
1;5;1;1.780565
2;6;2;2.450993
2;7;0;4.21258
2;8;1;1.508862
3;9;0;0.99543
3;10;2;1.081924
3;11;1;0.5724678
4;12;2;1.109791
4;13;1;1.992054
4;14;0;1.268013
5;15;0;3.463264
5;16;1;1.417427
5;17;2;0.6075058
6;18;0;1.520924
6;19;2;1.824032
6;20;1;1.716869
7;21;0;1.31834
7;22;1;1.372662
7;23;2;1.275543
8;24;2;3.872623
8;25;1;0.8821182
8;26;0;0.562439
9;27;2;2.362606
9;28;1;1.15189
9;29;0;1.294434
10;30;1;1.011086
10;31;0;1.168968
10;32;2;0.7523727
11;33;1;1.097931
11;34;2;2.931595
11;35;0;1.584351
12;36;2;1.682487
12;37;1;0.6509857
12;38;0;1.26767
13;39;2;1.299957
13;40;1;1.210571
13;41;0;0.9375229
14;42;2;1.991737
14;43;0;0.8828354
14;44;1;0.7156754
15;45;2;2.003235
15;46;1;1.227676
15;47;0;0.6487732
16;48;0;1.226387
16;49;1;1.198036
16;50;2;0.891983
17;51;1;1.059868
17;52;2;0.8265839
17;53;0;1.291039
18;54;2;1.003838
18;55;1;1.486252
18;56;0;1.874359
19;57;1;0.6217194
19;58;2;2.448479
19;59;0;0.9266129
