BlockID;TrialID;Config;StopWatch
0;0;1;3.486469
0;1;2;11.93258
0;2;0;5.12365
1;3;0;5.726048
1;4;2;12.19994
1;5;1;6.911682
2;6;0;6.197166
2;7;2;1.7407
2;8;1;4.861473
3;9;1;10.23248
3;10;0;8.272873
3;11;2;13.96616
4;12;2;7.624153
4;13;0;18.18448
4;14;1;2.74054
5;15;0;4.9245
5;16;1;9.525955
5;17;2;12.47339
6;18;0;14.3839
6;19;1;1.028168
6;20;2;6.894424
7;21;1;2.386795
7;22;2;9.501892
7;23;0;9.085251
8;24;2;3.143936
8;25;0;1.684113
8;26;1;8.450516
9;27;1;1.692673
9;28;0;4.555878
9;29;2;14.20337
10;30;1;1.862656
10;31;0;9.805023
10;32;2;6.104095
11;33;2;0.9807739
11;34;1;2.376404
11;35;0;5.396729
12;36;1;3.635193
12;37;2;4.758575
12;38;0;4.2883
13;39;2;4.484131
13;40;1;2.39212
13;41;0;1.475159
14;42;2;4.015137
14;43;1;1.095642
14;44;0;3.149689
15;45;1;1.514282
15;46;2;1.849792
15;47;0;1.545593
16;48;0;2.244659
16;49;2;1.943115
16;50;1;2.156769
17;51;2;1.311127
17;52;1;0.7926636
17;53;0;0.8867798
18;54;0;1.265289
18;55;2;10.58127
18;56;1;2.950195
19;57;0;1.696838
19;58;2;2.092529
19;59;1;2.390991
