BlockID;TrialID;Config;StopWatch;AccDistance;AccAngle
0;0;18;55,28074;7,876048;5419,888
0;1;4;35,0231;5,375715;638,6992
0;2;9;2,7146;1,299381E-05;0
0;3;8;4,971375;4,526858E-05;0
