BlockID;TrialID;Config;StopWatch
0;0;0;1,080669
0;1;1;1,123811
0;2;2;0,749537
0;3;3;0,7787919
0;4;4;0,8710418
0;5;5;0,7378612
0;6;6;0,7655549
0;7;7;0,8962851
0;8;8;0,8742933
0;9;9;0,6952906
0;10;10;0,6448479
0;11;11;0,8856277
0;12;12;0,8054724
0;13;13;0,7223959
0;14;14;0,7541666
0;15;15;0,7242441
0;16;16;0,7804375
0;17;17;0,5977745
0;18;18;0,8303261
0;19;19;0,5659752
0;20;20;0,63027
0;21;21;0,6033134
0;22;22;1,285383
0;23;23;0,651453
0;24;24;0,6392937
0;25;25;0,5446968
0;26;26;0,52178
0;27;27;0,5142632
0;28;28;0,5068073
0;29;29;0,4655361
0;30;30;0,5396633
0;31;31;0,4194241
0;32;32;0,535511
0;33;33;0,4213333
0;34;34;1,360424
0;35;35;0,4335098
0;36;36;0,4278641
0;37;37;0,4469891
0;38;38;0,4362602
0;39;39;0,4286194
0;40;40;0,4610558
0;41;41;0,361187
0;42;42;0,4059067
0;43;43;0,4081764
0;44;44;0,5462227
1;45;0;0,3754807
1;46;1;0,3819962
1;47;2;0,3815804
1;48;3;0,4189835
1;49;4;0,3678131
1;50;5;0,3902397
1;51;6;0,3961296
