BlockID;TrialID;Config;StopWatch
0;0;0;3,926517
0;1;1;1,421993
0;2;2;1,12021
0;3;3;2,120992
0;4;4;1,706782
0;5;5;1,232125
0;6;6;1,2504
0;7;7;1,271004
0;8;8;0,8937874
0;9;9;1,792208
0;10;10;1,778107
0;11;11;1,139091
0;12;12;1,985167
0;13;13;1,067928
0;14;14;1,144186
0;15;15;1,765114
0;16;16;1,04504
0;17;17;1,030554
0;18;18;1,110924
0;19;19;0,803896
0;20;20;1,587017
0;21;21;0,9836426
0;22;22;1,531761
0;23;23;1,319565
0;24;24;1,005867
0;25;25;0,951828
0;26;26;0,9469681
0;27;27;1,871677
0;28;28;1,103905
0;29;29;1,133663
0;30;30;1,389912
0;31;31;1,219826
0;32;32;0,6786995
0;33;33;0,7672577
0;34;34;0,7681084
0;35;35;0,6892624
0;36;36;0,704464
0;37;37;0,6717148
0;38;38;0,5483093
0;39;39;0,4325714
0;40;40;0,5311356
0;41;41;0,5271873
0;42;42;0,9643631
0;43;43;0,6178474
0;44;44;0,5311775
1;45;0;2,749214
1;46;1;0,6214943
1;47;2;0,662281
1;48;3;0,6185417
1;49;4;0,809639
1;50;5;0,7116318
1;51;6;0,600769
1;52;7;7,983109
1;53;8;0,7045746
1;54;9;0,4473419
1;55;10;1,559319
1;56;11;0,520401
1;57;12;0,490593
1;58;13;0,5273438
1;59;14;0,8586426
1;60;15;1,725266
