BlockID;TrialID;Config;StopWatch
0;0;32;0,7592473
0;1;24;0,8867106
0;2;38;9,209706
0;3;8;0,4762201
0;4;29;8,672037
0;5;18;0,5450783
0;6;15;0,4362564
0;7;11;1,259624
0;8;37;0,5321102
0;9;21;0,4828224
0;10;27;0,3580437
0;11;22;0,4909859
0;12;5;1,181612
0;13;6;0,4290733
0;14;26;0,4831867
0;15;40;0,6368866
0;16;13;0,4797173
0;17;19;0,5321655
0;18;20;2,609608
0;19;25;0,7775459
0;20;4;1,216999
0;21;34;0,4793701
0;22;14;0,4482956
0;23;28;0,4679947
0;24;7;0,6764717
0;25;30;1,336765
0;26;9;0,5368652
0;27;16;0,737915
0;28;3;0,5684013
0;29;0;0,541172
0;30;23;0,7092133
0;31;10;2,379486
0;32;17;0,5872154
0;33;31;0,4754257
0;34;42;0,8256073
0;35;1;0,7342644
0;36;35;0,5906181
0;37;2;0,8521576
0;38;44;0,5837975
0;39;12;0,5229607
0;40;43;0,5188789
0;41;41;0,4897346
0;42;33;0,4549217
0;43;39;0,4327698
0;44;36;0,4657249
1;45;36;0,4825897
1;46;1;0,5792046
1;47;5;0,5486603
1;48;8;0,5302238
1;49;23;0,6435165
1;50;6;0,5592308
1;51;27;0,5378456
1;52;11;0,5587311
1;53;10;0,4185181
1;54;20;0,5922012
1;55;12;0,4943542
1;56;18;0,5462418
1;57;41;0,7567139
1;58;26;1,045395
1;59;13;0,8744354
1;60;33;0,6978531
1;61;32;0,5287781
1;62;28;0,7748489
1;63;0;0,671463
1;64;25;0,5766449
1;65;30;0,6882477
1;66;7;5,640457
1;67;31;0,8004761
1;68;19;0,6779633
1;69;37;0,5693893
1;70;40;0,5295715
1;71;22;0,6860809
1;72;17;0,6630554
1;73;2;0,5386047
1;74;21;0,536293
1;75;3;0,5729904
1;76;34;0,5911942
1;77;42;0,5333252
1;78;16;0,6174393
1;79;38;0,7938843
1;80;35;3,024429
1;81;14;0,5886612
1;82;29;0,5799332
1;83;4;0,4346924
1;84;39;0,3486786
1;85;15;0,3379593
1;86;9;0,3484955
1;87;43;1,474495
1;88;24;0,5694351
1;89;44;0,4956131
2;90;37;3,661186
2;91;34;0,4655914
2;92;25;0,5320969
2;93;0;0,8189392
2;94;40;1,363319
2;95;8;0,4924393
2;96;30;0,3894653
2;97;16;0,4128571
2;98;44;0,4595261
2;99;31;0,4400482
2;100;21;1,589775
2;101;2;0,2971725
2;102;42;0,2949371
2;103;43;0,241066
2;104;14;0,5536804
2;105;38;0,2861176
2;106;26;0,2629852
2;107;22;0,2464371
2;108;24;0,4394379
2;109;13;0,3022614
2;110;33;0,2572021
2;111;39;0,2355347
2;112;36;0,2711334
2;113;29;0,2389069
2;114;6;0,2156067
2;115;15;0,2125626
2;116;3;0,2579117
2;117;11;0,2713165
2;118;9;0,1946945
2;119;32;0,1532135
2;120;28;0,2581787
2;121;27;0,2178879
2;122;7;0,2234421
2;123;41;0,7180252
2;124;10;0,282196
2;125;4;0,4437714
2;126;23;0,6259079
2;127;20;0,4005127
2;128;12;0,3106003
2;129;1;0,3424225
2;130;5;0,3404312
2;131;19;0,3570251
2;132;35;0,3022919
2;133;17;0,3467331
2;134;18;0,3185349
