BlockID;TrialID;Config;StopWatch
0;0;0;1,038889
0;1;1;2,529693
0;2;2;1,205445
0;3;3;0,8603702
0;4;4;0,9557691
0;5;5;0,7754192
0;6;6;0,8642111
0;7;7;0,9619331
0;8;8;0,919776
0;9;9;0,9221907
0;10;10;0,7581463
0;11;11;0,809886
0;12;12;0,8632889
0;13;13;1,486982
0;14;14;1,101786
0;15;15;1,032482
0;16;16;0,9193592
0;17;17;0,7621708
0;18;18;0,7187138
0;19;19;0,9218788
0;20;20;0,9723644
0;21;21;0,9661045
0;22;22;0,7661915
0;23;23;0,6364803
0;24;24;0,703371
0;25;25;0,6751766
0;26;26;0,7668667
0;27;27;0,710186
0;28;28;0,7721291
0;29;29;0,7995892
0;30;30;0,7507286
0;31;31;0,6415024
0;32;32;0,7291222
0;33;33;0,6445465
0;34;34;0,6326408
0;35;35;0,6068497
0;36;36;0,6781998
0;37;37;0,6648903
0;38;38;0,6436653
0;39;39;0,7632523
0;40;40;0,6722984
0;41;41;0,6368561
0;42;42;0,7575417
0;43;43;0,705925
0;44;44;0,7446098
1;45;0;0,7846451
1;46;1;0,7359657
1;47;2;0,7246552
1;48;3;0,6113319
1;49;4;0,6119118
1;50;5;0,6187325
1;51;6;0,7374115
1;52;7;0,6173515
1;53;8;0,6764793
