BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0,02151608;-2,5519;0,1880;2,7560
0;1;0,04799569;-2,5519;0,1880;2,7560
0;2;0,07907808;-2,5519;0,1880;2,7560
0;3;0,1018827;-2,5519;0,1880;2,7560
0;4;0,1239343;-2,5519;0,1880;2,7560
0;5;0,1485432;-2,5519;0,1880;2,7560
0;6;0,171293;-2,5519;0,1880;2,7560
0;7;0,1959825;-2,5519;0,1880;2,7560
0;8;0,2190993;-2,5519;0,1880;2,7560
0;9;0,2421272;-2,5519;0,1880;2,7560
0;10;0,2683692;-2,5519;0,1880;2,7560
0;11;0,290315;-2,5519;0,1880;2,7560
0;12;0,3136374;-2,5519;0,1880;2,7560
0;13;0,3366511;-2,5519;0,1880;2,7560
0;14;0,3587878;-2,5519;0,1880;2,7560
0;15;0,3833641;-2,5519;0,1880;2,7560
0;16;0,4061451;-2,5519;0,1880;2,7560
0;17;0,4304351;-2,5519;0,1880;2,7560
0;18;0,4533411;-2,5519;0,1880;2,7560
0;19;0,47611;-2,5519;0,1880;2,7560
0;20;0,5000708;-2,5519;0,1880;2,7560
0;21;0,5217524;-2,5519;0,1880;2,7560
0;22;0,5448148;-2,5519;0,1880;2,7560
0;23;0,5676455;-2,5519;0,1880;2,7560
0;24;0,5896566;-2,5519;0,1880;2,7560
0;25;0,6135809;-2,5519;0,1880;2,7560
0;26;0,636518;-2,5519;0,1880;2,7560
0;27;0,6591609;-2,5519;0,1880;2,7560
0;28;0,6835377;-2,5519;0,1880;2,7560
0;29;0,7059133;-2,5519;0,1880;2,7560
0;30;0,7302179;-2,5519;0,1880;2,7560
0;31;0,7528427;-2,5519;0,1880;2,7560
0;32;0,7754674;-2,5519;0,1880;2,7560
0;33;0,8002486;-2,5519;0,1880;2,7560
0;34;0,8220818;-2,5519;0,1880;2,7560
0;35;0,844718;-2,5519;0,1880;2,7560
0;36;0,8676879;-2,5519;0,1880;2,7560
0;37;0,8900046;-2,5519;0,1880;2,7560
0;38;0,9140313;-2,5519;0,1880;2,7560
0;39;0,9365001;-2,5519;0,1880;2,7560
0;40;0,9588332;-2,5519;0,1880;2,7560
0;41;0,9830465;-2,5519;0,1880;2,7560
0;42;1,004848;-2,5519;0,1880;2,7560
0;43;1,028144;-2,5519;0,1880;2,7560
0;44;1,052177;-2,5520;0,1880;2,7560
0;45;1,07517;-2,5520;0,1880;2,7560
0;46;1,100006;-2,5520;0,1880;2,7560
