BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0,03327632;-2,5519;0,1880;2,7560
0;1;0,0718329;-2,5519;0,1880;2,7560
0;2;0,108315;-2,5519;0,1880;2,7560
0;3;0,1449163;-2,5519;0,1880;2,7560
0;4;0,1783183;-2,5519;0,1880;2,7560
0;5;0,2240589;-2,5519;0,1880;2,7560
0;6;0,263659;-2,5519;0,1880;2,7560
0;7;0,299046;-2,5519;0,1880;2,7560
0;8;0,3349409;-2,5519;0,1880;2,7560
0;9;0,3704863;-2,5519;0,1880;2,7560
0;10;0,4060063;-2,5519;0,1880;2,7560
0;11;0,4466519;-2,5519;0,1880;2,7560
0;12;0,4795694;-2,5519;0,1880;2,7560
0;13;0,5108786;-2,5519;0,1880;2,7560
0;14;0,5418725;-2,5519;0,1880;2,7560
0;15;0,573462;-2,5519;0,1880;2,7560
0;16;0,605792;-2,5519;0,1880;2,7560
0;17;0,6384487;-2,5519;0,1880;2,7560
0;18;0,6705337;-2,5519;0,1880;2,7560
0;19;0,7032714;-2,5519;0,1880;2,7560
0;20;0,7351842;-2,5519;0,1880;2,7560
0;21;0,7800093;-2,5519;0,1880;2,7560
0;22;0,8182235;-2,5519;0,1880;2,7560
0;23;0,851995;-2,5519;0,1880;2,7560
0;24;0,886868;-2,5519;0,1880;2,7560
0;25;0,9196672;-2,5519;0,1880;2,7560
0;26;0,951798;-2,5519;0,1880;2,7560
0;27;0,984158;-2,5519;0,1880;2,7560
