BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;8.152687;2.515712;0
0;1;5.828999;1.568424;0
0;2;6.485344;2.051098;0
0;3;4.036407;1.298486;0
0;4;6.845745;2.648676;0
