BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;13.32002;1.138333;7.733088
0;1;7.633766;0.8372688;10.233
0;2;9.287933;1.40269;25.69582
0;3;6.607861;0.9431702;6.300001
0;4;10.51734;1.491207;19.82037
