BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;8.854227;10.34699;0
0;1;4.839771;19.65259;0
0;2;5.820736;2.104607;0
0;3;4.410669;7.18152;0
0;4;5.082542;2.06258;0
