0;0;0.01107979;-2.9757;0.5825;-1.3880
0;1;0.02512741;-2.9757;0.5825;-1.3880
0;2;0.03601646;-2.9757;0.5825;-1.3880
0;3;0.04877281;-2.9757;0.5825;-1.3880
0;4;0.05998993;-2.9757;0.5825;-1.3880
0;5;0.07102394;-2.9757;0.5825;-1.3880
0;6;0.08388519;-2.9757;0.5825;-1.3880
0;7;0.0956459;-2.9757;0.5825;-1.3880
0;8;0.1083355;-2.9757;0.5825;-1.3880
0;9;0.1189537;-2.9757;0.5825;-1.3880
0;10;0.1314545;-2.9757;0.5825;-1.3880
0;11;0.1423702;-2.9757;0.5825;-1.3880
0;12;0.153326;-2.9757;0.5825;-1.3880
0;13;0.1658096;-2.9757;0.5825;-1.3880
0;14;0.1763096;-2.9757;0.5825;-1.3880
0;15;0.1899624;-2.9757;0.5825;-1.3880
0;16;0.2005634;-2.9757;0.5825;-1.3880
0;17;0.2123413;-2.9757;0.5825;-1.3880
0;18;0.2249069;-2.9757;0.5825;-1.3880
0;19;0.2357769;-2.9757;0.5825;-1.3880
0;20;0.2462196;-2.9757;0.5825;-1.3880
0;21;0.2589569;-2.9757;0.5825;-1.3880
0;22;0.269762;-2.9757;0.5825;-1.3880
0;23;0.2821426;-2.9757;0.5825;-1.3880
0;24;0.2931099;-2.9757;0.5825;-1.3880
0;25;0.3037167;-2.9757;0.5825;-1.3880
0;26;0.3183765;-2.9757;0.5825;-1.3880
0;27;0.3324089;-2.9757;0.5825;-1.3880
0;28;0.3440895;-2.9757;0.5825;-1.3880
0;29;0.3570442;-2.9757;0.5825;-1.3880
0;30;0.3679962;-2.9757;0.5825;-1.3880
0;31;0.3788128;-2.9757;0.5825;-1.3880
0;32;0.3919716;-2.9757;0.5825;-1.3880
0;33;0.4028492;-2.9757;0.5825;-1.3880
0;34;0.4152966;-2.9757;0.5825;-1.3880
0;35;0.4265842;-2.9757;0.5825;-1.3880
0;36;0.4378357;-2.9757;0.5825;-1.3880
0;37;0.4504147;-2.9757;0.5825;-1.3880
0;38;0.4641094;-2.9757;0.5825;-1.3880
0;39;0.4763565;-2.9757;0.5825;-1.3880
0;40;0.4866238;-2.9757;0.5825;-1.3880
0;41;0.4995441;-2.9757;0.5825;-1.3880
0;42;0.5103073;-2.9757;0.5825;-1.3880
0;43;0.5236683;-2.9757;0.5825;-1.3880
0;44;0.5353222;-2.9757;0.5825;-1.3880
0;45;0.5455475;-2.9757;0.5825;-1.3880
0;46;0.5583096;-2.9757;0.5825;-1.3880
0;47;0.5690174;-2.9757;0.5825;-1.3880
0;48;0.5820618;-2.9757;0.5825;-1.3880
0;49;0.5935822;-2.9757;0.5825;-1.3880
0;50;0.6068859;-2.9757;0.5825;-1.3880
0;51;0.6181717;-2.9757;0.5825;-1.3880
0;52;0.6293907;-2.9757;0.5825;-1.3880
0;53;0.6416454;-2.9723;0.5825;-1.3880
0;54;0.6540279;-2.9637;0.5825;-1.3880
0;55;0.6694336;-2.9552;0.5825;-1.3880
0;56;0.6827908;-2.9415;0.5825;-1.3880
0;57;0.6968918;-2.9286;0.5825;-1.3880
0;58;0.7108727;-2.9166;0.5825;-1.3880
0;59;0.7257538;-2.9037;0.5825;-1.3872
0;60;0.7394733;-2.8909;0.5825;-1.3855
0;61;0.752182;-2.8763;0.5825;-1.3837
0;62;0.7656956;-2.8609;0.5825;-1.3829
0;63;0.7793293;-2.8455;0.5825;-1.3820
0;64;0.7950439;-2.8283;0.5825;-1.3795
0;65;0.8107052;-2.8095;0.5825;-1.3769
0;66;0.8255806;-2.7889;0.5825;-1.3752
0;67;0.8396397;-2.7675;0.5825;-1.3726
0;68;0.8520317;-2.7452;0.5825;-1.3709
0;69;0.8653679;-2.7246;0.5825;-1.3683
0;70;0.8778858;-2.7049;0.5825;-1.3649
0;71;0.8922043;-2.6852;0.5825;-1.3615
0;72;0.9060307;-2.6663;0.5825;-1.3580
0;73;0.9188137;-2.6475;0.5825;-1.3563
0;74;0.9315796;-2.6277;0.5825;-1.3563
0;75;0.9447994;-2.6072;0.5825;-1.3563
0;76;0.9593945;-2.5866;0.5825;-1.3563
0;77;0.9746265;-2.5660;0.5825;-1.3563
0;78;0.989809;-2.5455;0.5825;-1.3563
0;79;1.002481;-2.5240;0.5825;-1.3546
0;80;1.015383;-2.5009;0.5825;-1.3503
0;81;1.028288;-2.4760;0.5825;-1.3426
0;82;1.042608;-2.4486;0.5825;-1.3332
0;83;1.056637;-2.4186;0.5825;-1.3212
0;84;1.06916;-2.3843;0.5825;-1.3066
0;85;1.082279;-2.3500;0.5825;-1.2920
0;86;1.095371;-2.3140;0.5825;-1.2749
0;87;1.10976;-2.2772;0.5825;-1.2552
0;88;1.12524;-2.2403;0.5825;-1.2337
0;89;1.137732;-2.2026;0.5825;-1.2115
0;90;1.152321;-2.1649;0.5825;-1.1900
0;91;1.16518;-2.1263;0.5825;-1.1686
0;92;1.177937;-2.0877;0.5825;-1.1472
0;93;1.19245;-2.0483;0.5825;-1.1257
0;94;1.206175;-2.0089;0.5825;-1.1035
0;95;1.21858;-1.9695;0.5825;-1.0820
0;96;1.231989;-1.9300;0.5825;-1.0597
0;97;1.245457;-1.8915;0.5825;-1.0375
0;98;1.2607;-1.8529;0.5825;-1.0152
0;99;1.274521;-1.8169;0.5859;-0.9929
0;100;1.288561;-1.7835;0.5885;-0.9706
0;101;1.302437;-1.7517;0.5927;-0.9457
0;102;1.316818;-1.7217;0.6013;-0.9192
0;103;1.328941;-1.6935;0.6159;-0.8900
0;104;1.344439;-1.6660;0.6313;-0.8592
0;105;1.359205;-1.6386;0.6450;-0.8275
0;106;1.371103;-1.6112;0.6587;-0.7957
0;107;1.386969;-1.5846;0.6733;-0.7640
0;108;1.401512;-1.5580;0.6862;-0.7306
0;109;1.414492;-1.5297;0.6999;-0.6937
0;110;1.428566;-1.5006;0.7145;-0.6595
0;111;1.442974;-1.4697;0.7273;-0.6260
0;112;1.456888;-1.4389;0.7350;-0.5943
0;113;1.470646;-1.4080;0.7385;-0.5652
0;114;1.485052;-1.3772;0.7419;-0.5360
0;115;1.498369;-1.3472;0.7427;-0.5103
0;116;1.512062;-1.3189;0.7445;-0.4863
0;117;1.52729;-1.2906;0.7445;-0.4632
0;118;1.542191;-1.2606;0.7445;-0.4400
0;119;1.555525;-1.2297;0.7445;-0.4169
0;120;1.570549;-1.1997;0.7445;-0.3946
0;121;1.585424;-1.1680;0.7445;-0.3723
0;122;1.598366;-1.1363;0.7445;-0.3500
0;123;1.612032;-1.1046;0.7445;-0.3277
0;124;1.626593;-1.0729;0.7445;-0.3055
0;125;1.639439;-1.0395;0.7445;-0.2823
0;126;1.653648;-1.0043;0.7445;-0.2592
0;127;1.668293;-0.9683;0.7445;-0.2352
0;128;1.68133;-0.9297;0.7445;-0.2103
0;129;1.695108;-0.8912;0.7445;-0.1846
0;130;1.709827;-0.8517;0.7445;-0.1589
0;131;1.722996;-0.8123;0.7445;-0.1332
0;132;1.736835;-0.7729;0.7445;-0.1075
0;133;1.750591;-0.7335;0.7445;-0.0800
0;134;1.764978;-0.6923;0.7445;-0.0526
0;135;1.778208;-0.6503;0.7445;-0.0260
0;136;1.793072;-0.6075;0.7445;0.0005
0;137;1.807043;-0.5637;0.7445;0.0271
0;138;1.820381;-0.5200;0.7445;0.0537
0;139;1.835087;-0.4772;0.7445;0.0803
0;140;1.848259;-0.4360;0.7445;0.1068
0;141;1.861605;-0.3957;0.7445;0.1334
0;142;1.876667;-0.3563;0.7445;0.1617
0;143;1.890442;-0.3186;0.7445;0.1883
0;144;1.90382;-0.2809;0.7462;0.2157
0;145;1.919006;-0.2423;0.7479;0.2431
0;146;1.931873;-0.2037;0.7496;0.2705
0;147;1.945377;-0.1643;0.7496;0.2988
0;148;1.960581;-0.1266;0.7505;0.3263
0;149;1.973562;-0.0897;0.7513;0.3545
0;150;1.987242;-0.0529;0.7513;0.3828
0;151;2.00211;-0.0160;0.7530;0.4111
0;152;2.014557;0.0191;0.7547;0.4377
0;153;2.028282;0.0543;0.7565;0.4643
0;154;2.042896;0.0885;0.7582;0.4917
0;155;2.056967;0.1220;0.7590;0.5200
0;156;2.069801;0.1545;0.7607;0.5483
0;157;2.084488;0.1863;0.7607;0.5757
0;158;2.097672;0.2188;0.7607;0.6048
0;159;2.111412;0.2514;0.7607;0.6331
0;160;2.126905;0.2840;0.7607;0.6605
0;161;2.140171;0.3165;0.7607;0.6880
0;162;2.152557;0.3491;0.7607;0.7154
0;163;2.167374;0.3825;0.7607;0.7428
0;164;2.179268;0.4160;0.7607;0.7694
0;165;2.194704;0.4503;0.7607;0.7951
0;166;2.20989;0.4845;0.7607;0.8217
0;167;2.223293;0.5188;0.7607;0.8474
0;168;2.236698;0.5531;0.7607;0.8731
0;169;2.252504;0.5874;0.7607;0.8988
0;170;2.267696;0.6225;0.7607;0.9237
0;171;2.281412;0.6594;0.7607;0.9485
0;172;2.294504;0.6971;0.7607;0.9725
0;173;2.309494;0.7331;0.7607;0.9974
0;174;2.322964;0.7708;0.7607;1.0223
0;175;2.336824;0.8094;0.7607;1.0471
0;176;2.35132;0.8505;0.7607;1.0694
0;177;2.364653;0.8925;0.7607;1.0900
0;178;2.379419;0.9345;0.7607;1.1105
0;179;2.394737;0.9774;0.7607;1.1285
0;180;2.410069;1.0177;0.7607;1.1448
0;181;2.423542;1.0580;0.7607;1.1568
0;182;2.436743;1.0983;0.7607;1.1663
0;183;2.45141;1.1385;0.7607;1.1714
0;184;2.464609;1.1780;0.7607;1.1740
0;185;2.478462;1.2140;0.7607;1.1740
0;186;2.493166;1.2500;0.7607;1.1740
