BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;6.739307;1.080306;5.697506
0;1;6.257858;1.715159;173.4691
0;2;10.66446;2.275122;78.79481
0;3;6.572098;1.104102;3.296124
0;4;12.90041;2.771166;180.1188
