BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;4;0.5568;-1.1057;-1.2563;2.1925;-0.5704;-1.2323;2.3437;201.3864;201.3864
0;1;5;0.1014;-1.9937;1.0170;-0.7970;-1.9988;1.0417;-0.8952;208.6059;208.6059
0;2;1;1.7524;-0.1896;-1.3074;1.0972;1.5067;-0.8680;1.0852;249.4145;249.4145
0;3;0;1.2433;-2.8210;0.0848;2.7119;-1.5790;0.1388;2.7334;215.0723;215.0723
0;4;3;0.4011;0.0267;1.3590;0.9373;0.4238;1.4000;0.9758;69.74493;69.74493
0;5;6;0.4624;-0.6979;-0.7492;-0.5481;-1.0227;-1.0649;-0.4548;329.8821;329.8821
0;6;2;0.2394;-0.1913;0.5067;-1.4876;-0.1913;0.7227;-1.5910;193.6647;193.6647
1;7;4;0.3338;-0.6301;0.7853;3.3370;-0.3301;0.8797;3.2251;212.8282;212.8282
1;8;6;0.1519;-0.6834;1.1241;-0.3061;-0.6623;1.0220;-0.4166;97.39472;97.39472
1;9;1;3.7491;1.0297;-1.3155;-1.8229;-1.5552;1.4000;-1.8143;325.8223;325.8223
1;10;0;0.0828;-1.8482;0.7525;-0.6104;-1.7654;0.7499;-0.6104;113.1947;113.1947
1;11;2;0.3140;1.5345;-0.3564;-2.0207;1.8457;-0.3461;-1.9797;277.7318;277.7318
1;12;5;2.5587;-1.2442;0.3228;-2.0543;-1.2365;-0.8948;0.1961;201.7498;201.7498
1;13;3;3.1786;-0.3154;-0.5753;1.9602;-3.0000;1.1240;1.8651;133.6757;133.6757
2;14;6;0.3564;1.7119;-1.2966;-1.0597;1.3817;-1.3837;-1.1617;326.6555;326.6555
2;15;5;0.1644;0.4174;-0.5445;2.2564;0.5640;-0.5207;2.1859;275.6117;275.6117
2;16;4;0.2333;-1.4797;-0.7108;1.5253;-1.6088;-0.5171;1.5090;282.2206;282.2206
2;17;1;2.6766;-1.2043;-1.3042;1.5766;-0.9529;1.3589;1.4823;280.8303;280.8303
2;18;2;0.4183;1.6396;0.3618;1.3850;1.3293;0.1186;1.2451;199.945;199.945
2;19;3;0.3023;-1.7447;-1.1292;2.1677;-1.5942;-0.8686;2.1394;199.7138;199.7138
2;20;0;0.2217;-0.8630;-0.9726;-0.8752;-0.8191;-1.1446;-1.0081;324.5963;324.5963
