BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;5.357993;1.425056;72.3094
0;1;5.636554;1.607003;167.8003
0;2;6.440519;1.915246;109.9226
0;3;3.195953;0.9578066;145.6814
0;4;6.013567;1.601844;89.30538
