BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0.01548004;-2.5519;0.1880;2.7560
0;1;0.04442692;-2.5519;0.1880;2.7560
0;2;0.06769753;-2.5519;0.1880;2.7560
0;3;0.09199619;-2.5519;0.1880;2.7560
0;4;0.1181059;-2.5519;0.1880;2.7560
0;5;0.1418524;-2.5519;0.1880;2.7560
0;6;0.1667652;-2.5519;0.1880;2.7560
0;7;0.1898546;-2.5519;0.1880;2.7560
0;8;0.2132683;-2.5519;0.1880;2.7560
0;9;0.238512;-2.5519;0.1880;2.7560
0;10;0.2668028;-2.5519;0.1880;2.7560
0;11;0.2912712;-2.5519;0.1880;2.7560
0;12;0.3162498;-2.5519;0.1880;2.7560
0;13;0.3381109;-2.5519;0.1880;2.7560
0;14;0.3636866;-2.5519;0.1880;2.7560
0;15;0.3870497;-2.5519;0.1880;2.7560
0;16;0.4118357;-2.5519;0.1880;2.7560
0;17;0.4350901;-2.5519;0.1880;2.7560
0;18;0.4591074;-2.5519;0.1871;2.7560
0;19;0.4851379;-2.5519;0.1871;2.7560
0;20;0.5094843;-2.5519;0.1863;2.7560
0;21;0.5344477;-2.5519;0.1863;2.7560
0;22;0.5580225;-2.5519;0.1854;2.7560
0;23;0.5850477;-2.5519;0.1846;2.7560
0;24;0.6110516;-2.5519;0.1846;2.7569
0;25;0.6373549;-2.5674;0.1846;2.7860
0;26;0.6646118;-2.5991;0.1846;2.8349
0;27;0.6906157;-2.6368;0.1846;2.8846
0;28;0.7160521;-2.7045;0.1846;2.9214
0;29;0.739852;-2.7877;0.1846;2.9557
0;30;0.7660799;-2.9042;0.1846;2.9892
0;31;0.7904034;-3.0294;0.1846;3.0114
0;32;0.8148756;-3.1545;0.1828;3.0312
0;33;0.8403807;-3.2668;0.1768;3.0560
0;34;0.8660641;-3.3748;0.1708;3.0817
0;35;0.8908758;-3.4614;0.1708;3.1194
0;36;0.9179468;-3.5000;0.1708;3.1572
0;37;0.9436941;-3.5000;0.1708;3.1923
0;38;0.9696512;-3.5000;0.1708;3.2292
0;39;0.9940243;-3.5000;0.1708;3.2677
0;40;1.019128;-3.5000;0.1708;3.3037
0;41;1.045105;-3.5000;0.1708;3.3363
0;42;1.070741;-3.5000;0.1708;3.3689
0;43;1.098144;-3.5000;0.1708;3.4117
0;44;1.123882;-3.5000;0.1708;3.4512
0;45;1.151454;-3.5000;0.1708;3.4589
0;46;1.177312;-3.5000;0.1708;3.4589
0;47;1.200847;-3.5000;0.1708;3.4589
0;48;1.225885;-3.5000;0.1768;3.4589
0;49;1.25182;-3.5000;0.1854;3.4589
0;50;1.277665;-3.5000;0.1991;3.4443
0;51;1.302326;-3.4923;0.2188;3.4289
0;52;1.327928;-3.4811;0.2386;3.4152
0;53;1.3521;-3.4623;0.2651;3.4066
0;54;1.378144;-3.4417;0.2891;3.3920
0;55;1.403421;-3.4246;0.3114;3.3654
0;56;1.42937;-3.4109;0.3320;3.3380
0;57;1.454733;-3.4049;0.3457;3.3046
0;58;1.482132;-3.4049;0.3568;3.2626
0;59;1.507388;-3.4049;0.3706;3.2197
0;60;1.532587;-3.3989;0.3868;3.1777
0;61;1.556933;-3.3869;0.4014;3.1332
0;62;1.5849;-3.3723;0.4211;3.0860
0;63;1.611356;-3.3491;0.4468;3.0397
0;64;1.64016;-3.3183;0.4708;2.9977
0;65;1.668794;-3.2814;0.4940;2.9617
0;66;1.694414;-3.2394;0.5197;2.9232
0;67;1.719177;-3.1854;0.5386;2.8803
0;68;1.744883;-3.1314;0.5617;2.8417
0;69;1.770507;-3.0740;0.5788;2.8066
0;70;1.796445;-3.0089;0.5960;2.7740
0;71;1.821528;-2.9377;0.6226;2.7449
0;72;1.849327;-2.8571;0.6388;2.7192
0;73;1.873875;-2.7740;0.6466;2.6977
0;74;1.898376;-2.6917;0.6466;2.6814
0;75;1.923561;-2.6137;0.6466;2.6660
0;76;1.949299;-2.5400;0.6466;2.6446
0;77;1.97379;-2.4637;0.6466;2.6223
0;78;1.998988;-2.3917;0.6466;2.6052
0;79;2.024117;-2.3103;0.6466;2.5940
0;80;2.04919;-2.2186;0.6466;2.5820
0;81;2.074372;-2.1114;0.6466;2.5692
0;82;2.099373;-2.0103;0.6466;2.5563
0;83;2.124031;-1.9177;0.6466;2.5452
0;84;2.149817;-1.8286;0.6466;2.5349
0;85;2.174395;-1.7446;0.6466;2.5289
0;86;2.199199;-1.6623;0.6466;2.5220
0;87;2.223665;-1.5800;0.6466;2.5152
0;88;2.250516;-1.4960;0.6466;2.5083
0;89;2.273579;-1.4120;0.6466;2.5014
0;90;2.299397;-1.3289;0.6466;2.4946
0;91;2.324461;-1.2466;0.6466;2.4894
0;92;2.34919;-1.1660;0.6466;2.4843
0;93;2.374829;-1.0854;0.6466;2.4792
0;94;2.399522;-1.0049;0.6466;2.4740
0;95;2.424755;-0.9243;0.6466;2.4697
0;96;2.449232;-0.8437;0.6466;2.4654
0;97;2.473978;-0.7631;0.6466;2.4612
0;98;2.499342;-0.6817;0.6466;2.4569
0;99;2.524913;-0.6003;0.6466;2.4526
0;100;2.549716;-0.5189;0.6466;2.4483
0;101;2.575337;-0.4366;0.6466;2.4440
0;102;2.599163;-0.3543;0.6466;2.4380
0;103;2.623894;-0.2720;0.6466;2.4320
0;104;2.64907;-0.1889;0.6466;2.4252
0;105;2.674045;-0.1057;0.6466;2.4183
0;106;2.700783;-0.0209;0.6466;2.4114
0;107;2.724762;0.0649;0.6466;2.4046
0;108;2.749828;0.1514;0.6466;2.3977
0;109;2.774642;0.2380;0.6466;2.3909
0;110;2.798647;0.3246;0.6466;2.3840
0;111;2.821472;0.4111;0.6466;2.3772
0;112;2.848395;0.4960;0.6466;2.3677
0;113;2.872094;0.5757;0.6466;2.3532
0;114;2.89963;0.6511;0.6466;2.3386
0;115;2.924662;0.7206;0.6466;2.3274
0;116;2.949293;0.7891;0.6466;2.3180
0;117;2.975272;0.8577;0.6466;2.3103
0;118;2.999446;0.9263;0.6466;2.3052
0;119;3.024963;0.9949;0.6466;2.3034
0;120;3.04971;1.0609;0.6466;2.3034
0;121;3.074451;1.1251;0.6466;2.3034
0;122;3.100226;1.1911;0.6466;2.3034
0;123;3.127499;1.2597;0.6466;2.3034
0;124;3.153484;1.3283;0.6466;2.3034
0;125;3.179045;1.3994;0.6466;2.3034
0;126;3.204179;1.4749;0.6466;2.3034
0;127;3.23097;1.5580;0.6466;2.3034
0;128;3.258298;1.6437;0.6466;2.3034
0;129;3.283242;1.7320;0.6466;2.3034
0;130;3.308578;1.8194;0.6466;2.3034
0;131;3.332545;1.9094;0.6466;2.3034
0;132;3.359022;2.0063;0.6466;2.3034
0;133;3.384268;2.1006;0.6466;2.3034
0;134;3.410518;2.1940;0.6466;2.3034
0;135;3.436034;2.2789;0.6466;2.2966
0;136;3.462182;2.3637;0.6466;2.2889
0;137;3.487065;2.4503;0.6466;2.2760
0;138;3.513782;2.5369;0.6466;2.2512
0;139;3.540729;2.6209;0.6466;2.2186
0;140;3.566771;2.7006;0.6466;2.1800
0;141;3.592221;2.7751;0.6466;2.1363
0;142;3.617393;2.8497;0.6466;2.0892
0;143;3.646456;2.9106;0.6466;2.0163
0;144;3.671318;2.9431;0.6466;1.9229
0;145;3.699779;2.9663;0.6466;1.8277
0;146;3.723985;2.9757;0.6440;1.7274
0;147;3.749434;2.9817;0.6397;1.6237
0;148;3.77524;2.9817;0.6277;1.5063
0;149;3.8002;2.9817;0.6166;1.3777
0;150;3.825434;2.9817;0.6063;1.2483
0;151;3.850207;2.9817;0.5943;1.1266
0;152;3.875006;2.9817;0.5874;1.0014
0;153;3.899914;2.9817;0.5814;0.8720
0;154;3.92528;2.9817;0.5814;0.7434
0;155;3.950289;2.9817;0.5771;0.6020
0;156;3.975448;2.9783;0.5728;0.4477
0;157;4.001809;2.9697;0.5608;0.2952
0;158;4.028549;2.9603;0.5557;0.1494
0;159;4.054704;2.9517;0.5557;0.0020
0;160;4.082483;2.9491;0.5557;-0.1488
0;161;4.107359;2.9491;0.5557;-0.2963
0;162;4.133394;2.9491;0.5557;-0.4428
0;163;4.15871;2.9491;0.5557;-0.5843
0;164;4.183713;2.9491;0.5557;-0.7214
0;165;4.208959;2.9491;0.5557;-0.8594
0;166;4.235967;2.9491;0.5557;-0.9966
0;167;4.261073;2.9491;0.5557;-1.1294
0;168;4.286089;2.9491;0.5557;-1.2588
0;169;4.312843;2.9491;0.5557;-1.3900
0;170;4.338543;2.9491;0.5557;-1.5220
0;171;4.366716;2.9491;0.5557;-1.6454
0;172;4.391911;2.9406;0.5548;-1.7560
0;173;4.41761;2.9277;0.5540;-1.8606
0;174;4.442224;2.9089;0.5488;-1.9626
0;175;4.46651;2.8831;0.5411;-2.0628
0;176;4.491505;2.8446;0.5266;-2.1520
0;177;4.516505;2.8060;0.5094;-2.2386
0;178;4.541844;2.7734;0.4923;-2.3234
0;179;4.566311;2.7417;0.4734;-2.4048
0;180;4.591977;2.7074;0.4554;-2.4837
0;181;4.616437;2.6697;0.4434;-2.5591
0;182;4.64319;2.6320;0.4314;-2.6337
0;183;4.672829;2.6003;0.4211;-2.6980
0;184;4.700268;2.5703;0.4100;-2.7477
0;185;4.727139;2.5334;0.4006;-2.7880
0;186;4.752733;2.4837;0.3903;-2.8266
0;187;4.779463;2.4263;0.3714;-2.8608
0;188;4.804388;2.3654;0.3448;-2.8900
0;189;4.832927;2.2986;0.3054;-2.8977
0;190;4.858456;2.2223;0.2591;-2.8977
0;191;4.883046;2.1469;0.2128;-2.8977
0;192;4.908431;2.0757;0.1726;-2.8977
0;193;4.933136;2.0097;0.1340;-2.8977
0;194;4.958177;1.9540;0.0946;-2.9020
0;195;4.983627;1.9146;0.0568;-2.9114
0;196;5.0111;1.8820;0.0277;-2.9217
0;197;5.037045;1.8623;0.0080;-2.9320
0;198;5.066133;1.8580;0.0003;-2.9388
0;199;5.093999;1.8580;-0.0023;-2.9474
0;200;5.120974;1.8580;-0.0023;-2.9551
0;201;5.150521;1.8580;-0.0023;-2.9654
0;202;5.17789;1.8580;-0.0023;-2.9706
0;203;5.203247;1.8580;-0.0023;-2.9757
0;204;5.23265;1.8580;-0.0023;-2.9800
0;205;5.258911;1.8580;-0.0023;-2.9868
0;206;5.282752;1.8580;-0.0023;-2.9920
0;207;5.308327;1.8580;-0.0023;-2.9946
0;208;5.333353;1.8580;-0.0023;-2.9954
0;209;5.357993;1.8580;-0.0023;-2.9954
