BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;8.753071;3.112171;0
0;1;4.705811;1.457918;0
0;2;6.313347;1.986739;0
0;3;4.866692;1.326544;0
0;4;5.59333;2.02809;0
