BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;3;7.0395;1.0860;0.9418;-3.4728;-2.4500;-1.2924;2.1894;18.695;18.695
0;1;2;0.7939;-0.7575;0.5451;-1.9192;-0.9221;-0.1921;-1.6749;39.88617;39.88617
0;2;5;0.4084;-1.2797;0.9070;-2.3981;-1.5047;0.7548;-2.0931;310.0183;310.0183
0;3;1;0.6002;0.5333;0.5406;-0.3828;0.2770;0.2091;-0.8125;281.3006;281.3006
0;4;6;0.2076;1.8590;1.2834;0.3265;1.7321;1.4446;0.2942;298.493;298.493
0;5;0;0.1255;2.3094;0.2065;-1.2570;2.3703;0.2722;-1.3449;79.71368;79.71367
0;6;4;1.6553;-0.8263;0.7980;-0.8449;-2.2565;0.5168;-1.6293;231.7265;231.7265
1;7;3;1.6555;1.5450;-1.0179;3.0727;2.1918;-0.7872;1.5664;249.1929;249.1929
1;8;2;0.8055;0.7392;-0.9626;-0.3880;0.9471;-0.1881;-0.3118;5.864897;5.864897
1;9;1;2.2527;-0.7919;0.2114;-0.5533;0.9579;0.0101;-1.9576;285.6807;285.6807
1;10;5;0.4809;0.6580;0.1350;-0.4566;0.7211;0.5843;-0.2971;209.8998;209.8998
1;11;0;3.7560;-0.2201;-0.3309;-1.3099;-1.9130;0.3391;1.9754;182.3358;182.3358
1;12;6;2.1713;-0.9881;0.5646;-1.0632;-2.8162;-0.2705;-0.2412;191.1111;191.1111
1;13;4;0.0793;1.0692;0.0196;-3.2311;1.0055;0.0462;-3.1921;269.7184;269.7184
2;14;0;0.7195;2.4049;-1.1010;0.3582;2.6008;-0.4753;0.0619;168.272;168.272
2;15;3;5.0569;2.2991;0.1479;-0.5739;-2.3233;0.2453;-2.6225;319.6312;319.6312
2;16;6;0.4406;-2.7442;1.2315;0.7385;-2.5644;1.6311;0.7842;144.4556;144.4556
2;17;1;5.9078;-0.9976;-0.8729;-2.3065;-0.2432;0.5184;3.3854;357.673;357.673
2;18;2;2.8424;-0.2098;-0.0734;-0.6882;1.8274;0.1178;1.2847;352.7248;352.7248
2;19;5;0.3028;-2.0079;1.3128;1.1852;-2.2628;1.4601;1.1147;250.6884;250.6884
2;20;4;0.4129;0.1683;1.0687;0.7293;0.2374;1.4745;0.6981;183.6006;183.6006
