BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;20.74601;4.739134;103.1211
0;1;9.261913;2.763989;108.2898
0;2;10.50401;2.430786;24.88341
0;3;4.570152;1.10759;6.540654
0;4;10.49973;1.831222;24.55931
