BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;10.62826;2.173854;157.2493
0;1;3.867733;0.7982079;11.85159
0;2;7.963392;1.627576;30.06486
0;3;5.226498;0.9139365;24.90292
0;4;10.302;1.642838;55.14653
