BlockID;TrialID;Config;StopWatch
0;0;0;4.108246
0;1;2;1.18729
0;2;1;1.514858
1;3;1;1.195702
1;4;2;1.321968
1;5;0;1.533287
2;6;0;1.444679
2;7;2;1.446865
2;8;1;1.091167
3;9;0;1.148914
3;10;2;1.463955
3;11;1;0.991951
4;12;2;1.557327
4;13;0;1.246021
4;14;1;1.073532
5;15;1;0.9825516
5;16;0;2.3983
5;17;2;1.388992
6;18;0;1.090111
6;19;1;0.8034897
6;20;2;1.201935
7;21;0;1.176262
7;22;2;1.104294
7;23;1;0.9989853
8;24;2;1.453232
8;25;1;1.076828
8;26;0;1.053574
9;27;0;0.9392471
9;28;1;1.213486
9;29;2;2.457191
10;30;2;1.12516
10;31;1;1.07502
10;32;0;1.293633
11;33;2;1.574005
11;34;0;1.129669
11;35;1;1.134636
12;36;1;1.232323
12;37;2;1.290047
12;38;0;1.318451
13;39;1;0.8767776
13;40;0;1.022392
13;41;2;1.268845
14;42;2;1.114937
14;43;1;0.9533157
14;44;0;1.349281
15;45;1;0.9274063
15;46;0;0.9228134
15;47;2;0.9502945
16;48;0;1.005371
16;49;1;0.8316574
16;50;2;1.225616
17;51;1;0.7772598
17;52;2;0.7163849
17;53;0;0.8692627
18;54;1;0.5325775
18;55;2;0.9334793
18;56;0;0.7676086
19;57;0;0.6073914
19;58;1;0.6971588
19;59;2;2.158058
