BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;8.792393;1.622128;0
0;1;3.91287;1.030011;0
0;2;4.666267;1.482348;0
0;3;3.68676;0.9676489;0
0;4;7.109104;1.707445;0
