BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;13.83934;4.007028;0
0;1;4.5858;1.727441;0
0;2;7.069733;1.839076;0
0;3;8.082211;3.240855;0
0;4;5.360737;1.546097;0
