BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;8.586117;1.773284;0
0;1;8.596924;1.281406;0
0;2;10.83047;1.969236;0
0;3;6.341362;1.261741;0
0;4;12.06644;2.470689;0
