BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0.01401901;-2.5519;0.1811;2.7560
0;1;0.04815865;-2.5519;0.1743;2.7560
0;2;0.07491302;-2.5519;0.1743;2.7560
0;3;0.1000195;-2.5519;0.1743;2.7560
0;4;0.1245975;-2.5519;0.1743;2.7560
0;5;0.1513519;-2.5519;0.1743;2.7560
0;6;0.1766796;-2.5519;0.1743;2.7560
0;7;0.2015133;-2.5519;0.1743;2.7560
0;8;0.2254086;-2.5519;0.1743;2.7560
0;9;0.2515163;-2.5519;0.1743;2.7560
0;10;0.2767906;-2.5519;0.1743;2.7560
0;11;0.3033676;-2.5519;0.1743;2.7560
0;12;0.3279839;-2.5519;0.1743;2.7560
0;13;0.3549232;-2.5519;0.1743;2.7560
0;14;0.3819504;-2.5519;0.1743;2.7560
0;15;0.4065895;-2.5519;0.1743;2.7560
0;16;0.4298248;-2.5519;0.1743;2.7560
0;17;0.4538803;-2.5519;0.1743;2.7560
0;18;0.4772224;-2.5519;0.1743;2.7560
0;19;0.5025406;-2.5519;0.1743;2.7560
0;20;0.5252419;-2.5519;0.1743;2.7560
0;21;0.5499382;-2.5519;0.1743;2.7560
0;22;0.5739098;-2.5519;0.1743;2.7560
0;23;0.5991631;-2.5519;0.1743;2.7560
0;24;0.6234779;-2.5519;0.1743;2.7560
0;25;0.6469116;-2.5519;0.1743;2.7560
0;26;0.6728973;-2.5519;0.1743;2.7560
0;27;0.6991501;-2.5519;0.1743;2.7560
0;28;0.7238922;-2.5519;0.1743;2.7560
0;29;0.7458115;-2.5519;0.1743;2.7560
0;30;0.7711639;-2.5519;0.1743;2.7560
0;31;0.79422;-2.5519;0.1743;2.7560
0;32;0.8183022;-2.5519;0.1743;2.7560
0;33;0.8415375;-2.5519;0.1743;2.7560
0;34;0.8631973;-2.5519;0.1743;2.7560
0;35;0.8875771;-2.5519;0.1743;2.7560
0;36;0.9135666;-2.5519;0.1743;2.7560
0;37;0.938179;-2.5519;0.1743;2.7560
0;38;0.9642372;-2.5519;0.1743;2.7560
0;39;0.9876251;-2.5519;0.1743;2.7560
0;40;1.012577;-2.5519;0.1743;2.7560
0;41;1.037304;-2.5519;0.1743;2.7560
0;42;1.063202;-2.5519;0.1743;2.7560
0;43;1.087727;-2.5519;0.1743;2.7560
0;44;1.11274;-2.5519;0.1743;2.7560
0;45;1.136555;-2.5519;0.1751;2.7560
0;46;1.16507;-2.5519;0.1803;2.7560
0;47;1.190784;-2.5519;0.1846;2.7560
0;48;1.215233;-2.5519;0.1888;2.7560
0;49;1.240547;-2.5519;0.1974;2.7560
0;50;1.266079;-2.5519;0.2128;2.7560
0;51;1.291077;-2.5519;0.2334;2.7560
0;52;1.3158;-2.5519;0.2557;2.7560
0;53;1.340199;-2.5519;0.2771;2.7577
0;54;1.366051;-2.5519;0.2900;2.7594
0;55;1.391132;-2.5519;0.3011;2.7594
0;56;1.417839;-2.5519;0.3046;2.7594
