BlockID;Frame;StopWatch;PosX;PosY;PosZ
0;0;0.01576042;-2.5519;0.1880;2.7560
0;1;0.04579544;-2.4509;0.0556;2.7842
0;2;0.07398796;-2.4709;0.0357;2.7841
0;3;0.09918976;-2.4709;0.0357;2.7841
0;4;0.122448;-2.4709;0.0357;2.7841
0;5;0.1496296;-2.4709;0.0357;2.7841
0;6;0.1729527;-2.4709;0.0357;2.7841
0;7;0.202343;-2.4709;0.0357;2.7841
0;8;0.225956;-2.4709;0.0357;2.7841
0;9;0.2530327;-2.4709;0.0357;2.7841
0;10;0.2769604;-2.4709;0.0357;2.7841
0;11;0.3046474;-2.4709;0.0357;2.7841
0;12;0.3312817;-2.4709;0.0357;2.7841
0;13;0.3557491;-2.4709;0.0357;2.7841
0;14;0.3848019;-2.4709;0.0357;2.7841
0;15;0.4112415;-2.4709;0.0357;2.7841
0;16;0.4388008;-2.4709;0.0357;2.7841
0;17;0.4667244;-2.4709;0.0357;2.7841
0;18;0.4892883;-2.4709;0.0357;2.7841
0;19;0.5163555;-2.4709;0.0357;2.7841
0;20;0.5433598;-2.4709;0.0357;2.7841
0;21;0.5689507;-2.4709;0.0357;2.7841
0;22;0.5950928;-2.4709;0.0357;2.7841
0;23;0.6217327;-2.4709;0.0357;2.7841
0;24;0.6477985;-2.4709;0.0357;2.7841
0;25;0.6751804;-2.4709;0.0357;2.7841
0;26;0.7027264;-2.4709;0.0357;2.7841
0;27;0.7285538;-2.4709;0.0357;2.7841
0;28;0.7562428;-2.4709;0.0357;2.7841
0;29;0.7859478;-2.4709;0.0357;2.7841
0;30;0.8134041;-2.4709;0.0357;2.7841
0;31;0.8417797;-2.4709;0.0357;2.7841
0;32;0.8689823;-2.4709;0.0357;2.7841
0;33;0.8939266;-2.4709;0.0357;2.7841
0;34;0.9202824;-2.4709;0.0357;2.7841
0;35;0.9451885;-2.4709;0.0357;2.7841
0;36;0.9717312;-2.4709;0.0357;2.7841
0;37;0.999342;-2.4709;0.0357;2.7841
0;38;1.022509;-2.4709;0.0357;2.7841
0;39;1.051283;-2.4709;0.0357;2.7841
0;40;1.07609;-2.4709;0.0357;2.7841
0;41;1.101381;-2.4709;0.0357;2.7841
0;42;1.124752;-2.4709;0.0357;2.7841
0;43;1.150919;-2.4709;0.0357;2.7841
0;44;1.175346;-2.4709;0.0357;2.7841
0;45;1.199873;-2.4709;0.0357;2.7841
0;46;1.223698;-2.4709;0.0357;2.7841
0;47;1.25127;-2.4709;0.0357;2.7841
0;48;1.275343;-2.4709;0.0357;2.7841
0;49;1.301228;-2.4709;0.0357;2.7841
0;50;1.326166;-2.4709;0.0357;2.7841
0;51;1.352266;-2.4709;0.0357;2.7841
0;52;1.376408;-2.4709;0.0357;2.7841
0;53;1.402378;-2.4709;0.0357;2.7841
0;54;1.427116;-2.4709;0.0357;2.7841
0;55;1.452414;-2.4709;0.0357;2.7841
0;56;1.476797;-2.4709;0.0357;2.7841
0;57;1.502756;-2.4709;0.0357;2.7841
0;58;1.527681;-2.4709;0.0357;2.7841
0;59;1.552223;-2.4709;0.0357;2.7841
0;60;1.576172;-2.4709;0.0357;2.7841
0;61;1.602545;-2.4709;0.0357;2.7841
0;62;1.625875;-2.4709;0.0357;2.7841
0;63;1.651402;-2.4709;0.0357;2.7841
0;64;1.676863;-2.4709;0.0357;2.7841
0;65;1.702835;-2.4709;0.0357;2.7841
0;66;1.728922;-2.4709;0.0357;2.7841
0;67;1.75452;-2.4709;0.0357;2.7841
0;68;1.778561;-2.4709;0.0357;2.7841
0;69;1.805431;-2.4709;0.0357;2.7841
0;70;1.833055;-2.4709;0.0357;2.7841
0;71;1.858824;-2.4709;0.0357;2.7841
0;72;1.884296;-2.4709;0.0357;2.7841
0;73;1.911051;-2.4709;0.0357;2.7841
0;74;1.937536;-2.4709;0.0357;2.7841
0;75;1.963791;-2.4709;0.0357;2.7841
0;76;1.988855;-2.4709;0.0357;2.7841
0;77;2.018568;-2.3943;-0.1044;2.7151
0;78;2.042883;-2.3943;-0.1044;2.7151
0;79;2.072128;-2.4820;-0.2501;2.6637
0;80;2.100327;-2.6240;-0.3533;2.6809
0;81;2.122528;-2.6240;-0.3533;2.6809
0;82;2.15233;-2.6486;-0.5434;2.6128
0;83;2.180729;-2.5779;-0.6795;2.5975
0;84;2.209139;-2.5779;-0.6795;2.5975
0;85;2.238346;-2.6428;-0.7698;2.5701
0;86;2.266069;-2.6616;-0.7759;2.5697
0;87;2.289103;-2.6616;-0.7759;2.5697
0;88;2.318796;-2.7313;-0.7984;2.5438
0;89;2.347569;-2.7076;-0.8156;2.4915
0;90;2.375177;-2.7626;-0.8486;2.4868
0;91;2.399517;-2.7626;-0.8486;2.4868
0;92;2.427275;-2.7435;-0.8918;2.4555
0;93;2.456303;-2.7649;-0.8952;2.4879
0;94;2.485361;-2.7633;-0.8246;2.4902
0;95;2.513826;-2.7254;-0.8704;2.4719
0;96;2.537882;-2.7254;-0.8704;2.4719
0;97;2.567755;-2.6885;-0.8516;2.5014
0;98;2.596548;-2.7100;-0.8464;2.5211
0;99;2.625273;-2.6024;-0.8451;2.5446
0;100;2.649372;-2.6024;-0.8451;2.5446
0;101;2.679182;-2.6591;-0.8316;2.6009
0;102;2.707821;-2.5111;-0.7775;2.5957
0;103;2.738335;-2.3914;-0.7942;2.6612
0;104;2.762011;-2.3914;-0.7942;2.6612
0;105;2.785606;-2.3914;-0.7942;2.6612
0;106;2.815258;-2.0345;-0.7380;2.6416
0;107;2.839432;-2.0345;-0.7380;2.6416
0;108;2.871365;-1.8811;-0.8209;2.5892
0;109;2.896084;-1.8811;-0.8209;2.5892
0;110;2.920052;-1.8811;-0.8209;2.5892
0;111;2.950333;-1.7158;-0.6954;2.5802
0;112;2.976089;-1.7161;-0.6429;2.5697
0;113;3.005266;-1.5340;-0.7876;2.5609
0;114;3.029566;-1.5340;-0.7876;2.5609
0;115;3.058086;-1.5345;-0.7790;2.5475
0;116;3.087038;-1.3907;-0.8171;2.5240
0;117;3.11639;-1.3931;-0.7616;2.5478
0;118;3.139303;-1.3931;-0.7616;2.5478
0;119;3.169369;-1.2403;-0.8697;2.5559
0;120;3.197418;-1.1880;-0.8815;2.5964
0;121;3.220892;-1.1880;-0.8815;2.5964
0;122;3.249443;-1.0265;-1.0329;2.5553
0;123;3.277193;-0.9673;-1.1174;2.5469
0;124;3.302395;-0.9673;-1.1174;2.5469
0;125;3.331165;-1.0684;-0.9131;2.6161
0;126;3.355616;-1.0684;-0.9131;2.6161
0;127;3.384989;-0.9350;-0.8394;2.5771
0;128;3.409073;-0.9350;-0.8394;2.5771
0;129;3.438835;-0.8112;-0.7753;2.6197
0;130;3.468456;-0.8073;-0.6728;2.5863
0;131;3.496487;-0.7048;-0.5567;2.6205
0;132;3.524664;-0.6440;-0.5103;2.6175
0;133;3.550226;-0.6440;-0.5103;2.6175
0;134;3.576733;-0.4757;-0.5361;2.6438
0;135;3.607239;-0.3958;-0.6508;2.5508
0;136;3.629795;-0.3958;-0.6508;2.5508
0;137;3.658688;-0.2599;-0.7189;2.5297
0;138;3.687178;-0.0600;-0.7630;2.5157
0;139;3.714523;-0.0370;-0.8111;2.5058
0;140;3.738476;-0.0370;-0.8111;2.5058
0;141;3.768459;0.0351;-0.8576;2.5487
0;142;3.796946;0.0970;-0.9310;2.5546
0;143;3.825462;0.0501;-0.9138;2.6052
0;144;3.853388;0.0164;-0.7270;2.6045
0;145;3.878622;0.0164;-0.7270;2.6045
0;146;3.906242;0.0337;-0.7357;2.6087
0;147;3.93623;0.1653;-0.6514;2.6071
0;148;3.965025;0.1659;-0.5721;2.5764
0;149;3.987978;0.1659;-0.5721;2.5764
0;150;4.017269;0.3158;-0.5905;2.6060
0;151;4.04521;0.3578;-0.5828;2.5661
0;152;4.069025;0.3578;-0.5828;2.5661
0;153;4.092836;0.3578;-0.5828;2.5661
0;154;4.122379;0.6080;-0.5787;2.5939
0;155;4.150631;0.7666;-0.6352;2.5535
0;156;4.172169;0.7666;-0.6352;2.5535
0;157;4.209589;0.9212;-0.6160;2.5791
0;158;4.238386;0.9588;-0.6068;2.5834
0;159;4.261702;0.9588;-0.6068;2.5834
0;160;4.29034;0.9570;-0.7007;2.6004
