0;0;0,02960491;-2,9757;0,5825;-1,3880
0;1;0,06376457;-2,9757;0,5825;-1,3880
0;2;0,09522152;-2,9757;0,5825;-1,3880
0;3;0,126194;-2,9757;0,5825;-1,3880
0;4;0,1655493;-2,9757;0,5825;-1,3880
0;5;0,1996956;-2,9757;0,5825;-1,3880
0;6;0,2308998;-2,9757;0,5825;-1,3880
0;7;0,2601328;-2,9757;0,5825;-1,3880
0;8;0,290206;-2,9757;0,5825;-1,3880
0;9;0,3296919;-2,9757;0,5825;-1,3880
0;10;0,3607206;-2,9757;0,5825;-1,3880
0;11;0,3911629;-2,9757;0,5825;-1,3880
0;12;0,4223928;-2,9757;0,5825;-1,3880
0;13;0,4553547;-2,9757;0,5825;-1,3880
0;14;0,4970913;-2,9757;0,5825;-1,3880
0;15;0,5751476;-2,9757;0,5825;-1,3880
0;16;0,6176558;-2,9757;0,5825;-1,3880
0;17;0,6589251;-2,9757;0,5825;-1,3880
0;18;0,6915941;-2,9757;0,5825;-1,3880
0;19;0,7248354;-2,9757;0,5825;-1,3880
0;20;0,7568989;-2,9757;0,5825;-1,3880
0;21;0,7882633;-2,9757;0,5825;-1,3880
0;22;0,8255596;-2,9757;0,5825;-1,3880
0;23;0,855669;-2,9757;0,5825;-1,3880
0;24;0,8904648;-2,9757;0,5825;-1,3880
0;25;0,9223852;-2,9757;0,5825;-1,3880
0;26;0,9524698;-2,9757;0,5825;-1,3880
0;27;0,9911489;-2,9757;0,5825;-1,3880
0;28;1,021463;-2,9757;0,5825;-1,3880
0;29;1,052512;-2,9757;0,5825;-1,3880
0;30;1,083084;-2,9757;0,5825;-1,3880
0;31;1,113714;-2,9757;0,5825;-1,3880
0;32;1,152357;-2,9757;0,5825;-1,3880
0;33;1,181649;-2,9757;0,5825;-1,3880
0;34;1,212937;-2,9757;0,5825;-1,3880
0;35;1,24332;-2,9757;0,5825;-1,3880
0;36;1,275758;-2,9757;0,5825;-1,3880
0;37;1,313855;-2,9757;0,5825;-1,3880
0;38;1,37485;-2,9757;0,5825;-1,3880
0;39;1,40639;-2,9757;0,5825;-1,3880
0;40;1,43687;-2,9757;0,5825;-1,3880
0;41;1,473989;-2,9757;0,5825;-1,3880
0;42;1,503193;-2,9757;0,5825;-1,3880
0;43;1,537124;-2,9757;0,5825;-1,3880
0;44;1,566286;-2,9758;0,5825;-1,3880
0;45;1,596906;-2,9758;0,5825;-1,3880
0;46;1,635065;-2,9758;0,5825;-1,3880
0;47;1,665647;-2,9758;0,5825;-1,3880
