BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;4.841434;1.069621;11.95832
0;1;3.669024;0.7211009;7.426327
0;2;7.046082;1.626203;14.59261
0;3;4.860033;0.7588618;0.2550924
0;4;7.417479;1.465163;32.01144
