BlockID;TrialID;Config;DistanceFinal;PositionTargetX;PositionTargetY;PositionTargetZ;PositionFinalX;PositionFinalY;PositionFinalZ;RotationTarget;RotationFinal
0;0;4;6,3964;-1,2285;-1,3728;-3,2199;-0,8678;-1,3728;3,1664;46,58136;46,58136
0;1;0;3,0538;0,3964;-0,5385;2,0239;-2,6574;-0,5385;2,0239;36,81284;36,81284
0;2;1;3,4667;-0,6550;0,6642;-0,0317;2,5510;-0,6550;-0,0317;117,4934;117,4935
