BlockID;Config;StopWatch;AccDistance;AccAngle
0;0;10.5221;1.555296;0
0;1;7.872097;2.206522;0
0;2;6.844162;1.374802;0
0;3;5.396015;1.272449;0
0;4;10.95616;2.485261;0
